12.08.1956;4/10/11/26/31/47;13;0;NULL;NULL;0/EUR 0,00;1/EUR 357.631,03;0/EUR 0,00;196/EUR 1.824,55;0/EUR 0,00;9687/EUR 36,81;0/EUR 0,00;180815/EUR 1,94
19.08.1956;5/6/14/33/34/40;21;0;NULL;NULL;0/EUR 0,00;1/EUR 414.153,07;0/EUR 0,00;101/EUR 4.100,31;0/EUR 0,00;8149/EUR 50,62;0/EUR 0,00;197244/EUR 2,10
26.08.1956;3/11/16/25/29/36;39;0;NULL;NULL;0/EUR 0,00;2/EUR 233.932,14;0/EUR 0,00;270/EUR 1.732,77;0/EUR 0,00;14764/EUR 31,70;0/EUR 0,00;262488/EUR 1,74
02.09.1956;14/26/31/40/48/49;10;0;NULL;NULL;0/EUR 0,00;1/EUR 533.463,80;0/EUR 0,00;101/EUR 5.281,65;0/EUR 0,00;7729/EUR 69,02;0/EUR 0,00;175689/EUR 3,02
09.09.1956;15/22/27/28/42/47;33;0;NULL;NULL;0/EUR 0,00;1/EUR 642.637,40;0/EUR 0,00;191/EUR 3.364,56;0/EUR 0,00;13851/EUR 46,27;0/EUR 0,00;300674/EUR 2,10
16.09.1956;4/8/17/18/23/42;41;0;NULL;NULL;0/EUR 0,00;3/EUR 259.803,25;0/EUR 0,00;446/EUR 1.747,34;0/EUR 0,00;29447/EUR 26,33;0/EUR 0,00;535251/EUR 1,43
23.09.1956;5/6/9/21/22/31;10;0;NULL;NULL;0/EUR 0,00;1/EUR 776.635,24;0/EUR 0,00;922/EUR 842,10;0/EUR 0,00;36036/EUR 21,53;0/EUR 0,00;542931/EUR 1,43
30.09.1956;9/10/24/27/36/39;19;0;NULL;NULL;0/EUR 0,00;4/EUR 209.917,02;0/EUR 0,00;711/EUR 1.180,83;0/EUR 0,00;35229/EUR 23,78;0/EUR 0,00;599574/EUR 1,38
07.10.1956;6/9/29/33/36/44;39;0;NULL;NULL;0/EUR 0,00;2/EUR 412.754,43;0/EUR 0,00;399/EUR 2.068,94;0/EUR 0,00;23628/EUR 34,77;0/EUR 0,00;446584/EUR 1,84
14.10.1956;10/11/12/25/32/42;27;0;NULL;NULL;0/EUR 0,00;11/EUR 74.547,63;0/EUR 0,00;541/EUR 1.515,72;0/EUR 0,00;32001/EUR 25,56;0/EUR 0,00;580308/EUR 1,38
21.10.1956;1/2/22/36/41/48;20;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;2/EUR 255.645,94;134/EUR 6.253,10;0/EUR 0,00;10480/EUR 76,44;0/EUR 0,00;255138/EUR 3,12
28.10.1956;5/17/29/39/47/49;31;0;NULL;NULL;0/EUR 0,00;15/EUR 53.707,38;0/EUR 0,00;544/EUR 1.480,70;0/EUR 0,00;25981/EUR 30,93;0/EUR 0,00;422091/EUR 1,89
04.11.1956;7/16/19/33/38/39;42;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;6/EUR 90.502,24;434/EUR 1.790,54;0/EUR 0,00;28881/EUR 27,10;0/EUR 0,00;536314/EUR 1,43
11.11.1956;7/14/29/34/36/49;15;0;NULL;NULL;0/EUR 0,00;3/EUR 255.645,94;7/EUR 3.786,12;419/EUR 1.832,21;0/EUR 0,00;21912/EUR 35,53;0/EUR 0,00;391911/EUR 1,99
18.11.1956;14/16/28/37/39/40;42;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;6/EUR 92.039,19;366/EUR 2.137,20;0/EUR 0,00;18691/EUR 42,44;0/EUR 0,00;360469/EUR 2,20
25.11.1956;6/9/16/25/36/44;34;0;NULL;NULL;0/EUR 0,00;4/EUR 190.968,03;0/EUR 0,00;832/EUR 918,02;0/EUR 0,00;38239/EUR 19,94;0/EUR 0,00;488028/EUR 1,53
02.12.1956;9/10/15/21/27/47;14;0;NULL;NULL;0/EUR 0,00;3/EUR 255.645,94;0/EUR 0,00;458/EUR 1.937,80;0/EUR 0,00;27910/EUR 29,65;0/EUR 0,00;487502/EUR 1,69
09.12.1956;6/7/11/13/32/43;33;0;NULL;NULL;0/EUR 0,00;11/EUR 75.832,00;0/EUR 0,00;541/EUR 1.541,80;0/EUR 0,00;35649/EUR 23,37;0/EUR 0,00;619815/EUR 1,33
16.12.1956;15/17/20/23/31/35;26;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;8/EUR 76.695,83;267/EUR 3.071,33;0/EUR 0,00;20202/EUR 41,67;0/EUR 0,00;414209/EUR 1,99
23.12.1956;1/5/13/45/47/49;29;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;9/EUR 63.783,15;256/EUR 3.027,87;0/EUR 0,00;14829/EUR 53,94;0/EUR 0,00;330619/EUR 2,40
06.01.1957;11/17/23/26/31/38;40;0;NULL;NULL;0/EUR 0,00;6/EUR 133.601,59;0/EUR 0,00;812/EUR 987,05;0/EUR 0,00;36748/EUR 21,78;0/EUR 0,00;556451/EUR 1,43
13.01.1957;4/15/16/17/19/20;28;0;NULL;NULL;0/EUR 0,00;4/EUR 204.923,74;0/EUR 0,00;705/EUR 1.162,68;0/EUR 0,00;18920/EUR 43,20;0/EUR 0,00;425259/EUR 1,89
20.01.1957;3/6/7/12/33/47;2;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;3/EUR 204.810,75;572/EUR 1.505,24;0/EUR 0,00;36502/EUR 23,67;0/EUR 0,00;670727/EUR 1,28
27.01.1957;2/6/9/28/39/49;20;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;16/EUR 43.869,35;441/EUR 2.024,20;0/EUR 0,00;29155/EUR 31,70;0/EUR 0,00;537977/EUR 1,69
03.02.1957;6/12/30/34/39/43;14;0;NULL;NULL;0/EUR 0,00;7/EUR 139.685,45;0/EUR 0,00;301/EUR 3.248,49;0/EUR 0,00;20182/EUR 48,32;0/EUR 0,00;448116/EUR 2,15
10.02.1957;9/17/18/19/31/49;30;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;13/EUR 56.962,77;603/EUR 1.583,73;0/EUR 0,00;41360/EUR 23,57;0/EUR 0,00;774735/EUR 1,23
17.02.1957;1/9/15/31/35/42;48;0;NULL;NULL;0/EUR 0,00;7/EUR 145.354,15;0/EUR 0,00;348/EUR 2.923,57;0/EUR 0,00;21505/EUR 47,29;0/EUR 0,00;475636/EUR 2,10
24.02.1957;2/15/16/23/28/43;48;0;NULL;NULL;0/EUR 0,00;4/EUR 251.073,20;0/EUR 0,00;455/EUR 2.206,99;0/EUR 0,00;26654/EUR 37,58;0/EUR 0,00;534944/EUR 1,84
03.03.1957;4/9/11/34/36/45;8;0;NULL;NULL;0/EUR 0,00;2/EUR 255.645,94;11/EUR 48.710,27;528/EUR 1.903,80;0/EUR 0,00;36016/EUR 28,38;0/EUR 0,00;599964/EUR 1,69
10.03.1957;2/7/18/35/36/45;29;0;NULL;NULL;0/EUR 0,00;24/EUR 42.233,48;0/EUR 0,00;605/EUR 1.675,25;0/EUR 0,00;30458/EUR 33,23;0/EUR 0,00;572692/EUR 1,74
17.03.1957;3/14/24/32/35/44;47;0;NULL;NULL;0/EUR 0,00;7/EUR 145.520,06;0/EUR 0,00;1110/EUR 917,51;0/EUR 0,00;40102/EUR 25,36;0/EUR 0,00;595016/EUR 1,69
24.03.1957;14/18/22/31/45/48;20;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;1/EUR 255.645,94;272/EUR 5.428,39;0/EUR 0,00;18060/EUR 54,96;0/EUR 0,00;416048/EUR 2,35
31.03.1957;20/26/27/30/44/47;35;0;NULL;NULL;0/EUR 0,00;2/EUR 255.645,94;0/EUR 0,00;125/EUR 12.522,05;0/EUR 0,00;12466/EUR 83,08;0/EUR 0,00;347620/EUR 2,97
07.04.1957;2/14/18/31/40/48;36;0;NULL;NULL;0/EUR 0,00;8/EUR 127.397,83;0/EUR 0,00;789/EUR 1.291,52;0/EUR 0,00;47363/EUR 21,47;0/EUR 0,00;514094/EUR 1,94
14.04.1957;6/15/18/28/39/44;5;0;NULL;NULL;0/EUR 0,00;6/EUR 171.471,96;0/EUR 0,00;835/EUR 1.231,96;0/EUR 0,00;38571/EUR 26,59;0/EUR 0,00;626048/EUR 1,64
22.04.1957;11/27/35/39/44/45;13;0;NULL;NULL;0/EUR 0,00;5/EUR 190.520,65;0/EUR 0,00;214/EUR 4.451,31;0/EUR 0,00;18503/EUR 51,38;0/EUR 0,00;401921/EUR 2,35
28.04.1957;18/20/23/33/37/43;42;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;8/EUR 91.001,77;479/EUR 1.987,14;0/EUR 0,00;31467/EUR 30,68;0/EUR 0,00;558682/EUR 1,69
05.05.1957;2/4/22/27/31/41;38;0;NULL;NULL;0/EUR 0,00;2/EUR 255.645,94;0/EUR 0,00;313/EUR 4.679,60;0/EUR 0,00;21624/EUR 45,50;0/EUR 0,00;473691/EUR 2,05
12.05.1957;15/17/21/24/31/40;8;0;NULL;NULL;0/EUR 0,00;3/EUR 255.645,94;15/EUR 17.552,65;471/EUR 2.056,16;0/EUR 0,00;25413/EUR 39,11;0/EUR 0,00;514680/EUR 1,94
19.05.1957;16/20/28/29/30/44;4;0;NULL;NULL;0/EUR 0,00;4/EUR 248.236,30;0/EUR 0,00;220/EUR 4.513,17;0/EUR 0,00;19012/EUR 52,15;0/EUR 0,00;430237/EUR 2,30
26.05.1957;1/3/24/35/40/45;42;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;1/EUR 255.645,94;250/EUR 5.982,88;0/EUR 0,00;17496/EUR 57,26;0/EUR 0,00;395375/EUR 2,51
02.06.1957;3/4/14/29/32/37;5;0;NULL;NULL;0/EUR 0,00;5/EUR 194.986,53;0/EUR 0,00;314/EUR 3.104,82;0/EUR 0,00;26306/EUR 36,81;0/EUR 0,00;511295/EUR 1,89
10.06.1957;1/7/8/32/35/47;3;0;NULL;NULL;0/EUR 0,00;9/EUR 109.387,83;0/EUR 0,00;450/EUR 2.187,56;0/EUR 0,00;19088/EUR 51,38;0/EUR 0,00;443984/EUR 2,20
16.06.1957;14/21/30/34/38/44;25;0;NULL;NULL;0/EUR 0,00;5/EUR 188.195,29;0/EUR 0,00;346/EUR 2.719,56;0/EUR 0,00;19855/EUR 47,29;0/EUR 0,00;400348/EUR 2,30
23.06.1957;4/8/10/12/19/25;13;0;NULL;NULL;0/EUR 0,00;12/EUR 76.139,80;0/EUR 0,00;1536/EUR 594,63;0/EUR 0,00;59554/EUR 15,34;0/EUR 0,00;797189/EUR 1,12
30.06.1957;15/23/31/36/37/46;24;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;9/EUR 84.017,02;341/EUR 2.818,24;0/EUR 0,00;23347/EUR 42,18;0/EUR 0,00;480103/EUR 2,05
07.07.1957;5/6/11/14/22/26;46;0;NULL;NULL;0/EUR 0,00;3/EUR 255.645,94;8/EUR 21.819,13;937/EUR 987,82;0/EUR 0,00;46458/EUR 20,09;0/EUR 0,00;719279/EUR 1,28
14.07.1957;28/30/34/40/41/44;26;0;NULL;NULL;0/EUR 0,00;5/EUR 196.602,21;0/EUR 0,00;236/EUR 4.165,24;0/EUR 0,00;15304/EUR 64,17;0/EUR 0,00;345164/EUR 2,81
21.07.1957;1/2/3/23/42/44;47;0;NULL;NULL;0/EUR 0,00;8/EUR 124.420,32;0/EUR 0,00;234/EUR 4.253,44;0/EUR 0,00;16375/EUR 60,59;0/EUR 0,00;407302/EUR 2,40
28.07.1957;1/9/20/25/27/34;48;0;NULL;NULL;0/EUR 0,00;9/EUR 110.876,71;0/EUR 0,00;299/EUR 3.337,20;0/EUR 0,00;23667/EUR 41,93;0/EUR 0,00;521852/EUR 1,89
04.08.1957;6/8/17/42/43/48;49;0;NULL;NULL;0/EUR 0,00;4/EUR 246.816,67;0/EUR 0,00;256/EUR 3.856,50;0/EUR 0,00;19008/EUR 51,92;0/EUR 0,00;463135/EUR 2,12
11.08.1957;13/26/29/33/36/39;22;0;NULL;NULL;0/EUR 0,00;6/EUR 156.309,88;0/EUR 0,00;747/EUR 1.255,48;0/EUR 0,00;37314/EUR 25,13;0/EUR 0,00;581195/EUR 1,61
18.08.1957;3/8/14/40/41/48;43;0;NULL;NULL;0/EUR 0,00;2/EUR 255.645,94;0/EUR 0,00;216/EUR 6.559,85;0/EUR 0,00;17647/EUR 54,63;0/EUR 0,00;427074/EUR 2,25
25.08.1957;24/30/31/36/38/42;10;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;1/EUR 255.645,94;270/EUR 5.249,56;0/EUR 0,00;21262/EUR 45,35;0/EUR 0,00;439365/EUR 2,17
01.09.1957;2/4/7/27/40/47;45;0;NULL;NULL;0/EUR 0,00;4/EUR 253.421,90;0/EUR 0,00;681/EUR 1.488,52;0/EUR 0,00;33203/EUR 30,52;0/EUR 0,00;616020/EUR 1,64
08.09.1957;12/20/21/27/38/40;4;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;17/EUR 47.871,11;352/EUR 2.770,59;0/EUR 0,00;22939/EUR 44,56;0/EUR 0,00;471472/EUR 2,15
15.09.1957;12/19/24/28/34/37;26;0;NULL;NULL;0/EUR 0,00;3/EUR 255.645,94;14/EUR 20.054,55;970/EUR 1.049,78;0/EUR 0,00;48798/EUR 21,17;0/EUR 0,00;744326/EUR 1,38
22.09.1957;7/9/10/25/33/35;18;0;NULL;NULL;0/EUR 0,00;5/EUR 204.168,82;0/EUR 0,00;750/EUR 1.361,11;0/EUR 0,00;41194/EUR 24,77;0/EUR 0,00;747428/EUR 1,35
29.09.1957;13/20/21/22/26/42;41;0;NULL;NULL;0/EUR 0,00;4/EUR 255.645,94;0/EUR 0,00;250/EUR 4.098,85;0/EUR 0,00;21203/EUR 48,27;0/EUR 0,00;496494/EUR 2,05
06.10.1957;6/9/11/25/26/31;7;0;NULL;NULL;0/EUR 0,00;8/EUR 129.602,91;0/EUR 0,00;1185/EUR 874,95;0/EUR 0,00;54847/EUR 18,89;0/EUR 0,00;835017/EUR 1,23
13.10.1957;1/14/29/30/41/49;48;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;10/EUR 79.725,00;418/EUR 2.403,86;0/EUR 0,00;21929/EUR 46,91;0/EUR 0,00;407260/EUR 2,51
20.10.1957;2/24/27/35/36/42;41;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;5/EUR 156.781,32;411/EUR 2.469,23;0/EUR 0,00;28957/EUR 35,46;0/EUR 0,00;576081/EUR 1,76
27.10.1957;2/4/9/18/22/23;41;0;NULL;NULL;0/EUR 0,00;6/EUR 171.469,58;0/EUR 0,00;1231/EUR 835,76;0/EUR 0,00;54147/EUR 18,99;0/EUR 0,00;837023/EUR 1,23
03.11.1957;3/11/26/45/46/49;41;0;NULL;NULL;0/EUR 0,00;2/EUR 255.645,94;5/EUR 110.235,48;258/EUR 3.964,43;0/EUR 0,00;20631/EUR 50,52;0/EUR 0,00;439907/EUR 2,35
10.11.1957;16/20/24/30/45/46;4;0;NULL;NULL;0/EUR 0,00;7/EUR 152.148,30;0/EUR 0,00;216/EUR 4.930,72;0/EUR 0,00;17515/EUR 60,79;0/EUR 0,00;394784/EUR 2,68
17.11.1957;8/20/22/24/34/49;16;0;NULL;NULL;0/EUR 0,00;2/EUR 255.645,94;3/EUR 188.754,80;371/EUR 2.858,22;0/EUR 0,00;22491/EUR 47,52;0/EUR 0,00;477191/EUR 2,22
24.11.1957;1/3/14/23/25/26;21;0;NULL;NULL;0/EUR 0,00;2/EUR 255.645,94;14/EUR 39.556,30;705/EUR 1.453,04;0/EUR 0,00;34530/EUR 30,24;0/EUR 0,00;616660/EUR 1,69
01.12.1957;9/11/26/27/36/46;43;0;NULL;NULL;0/EUR 0,00;1/EUR 255.645,94;3/EUR 255.645,94;695/EUR 1.691,02;0/EUR 0,00;36966/EUR 29,71;0/EUR 0,00;697110/EUR 1,56
08.12.1957;3/26/32/43/45/47;11;0;NULL;NULL;0/EUR 0,00;18/EUR 60.975,62;0/EUR 0,00;266/EUR 4.126,15;0/EUR 0,00;19784/EUR 55,48;0/EUR 0,00;452033/EUR 2,40
15.12.1957;7/11/18/22/27/39;46;0;NULL;NULL;0/EUR 0,00;2/EUR 255.645,94;24/EUR 25.747,97;1305/EUR 835,25;0/EUR 0,00;60787/EUR 18,23;0/EUR 0,00;883202/EUR 1,25
22.12.1957;4/7/22/23/28/33;9;0;NULL;NULL;0/EUR 0,00;24/EUR 44.531,17;0/EUR 0,00;596/EUR 1.793,18;0/EUR 0,00;39282/EUR 27,20;0/EUR 0,00;741232/EUR 1,43
29.12.1957;14/34/36/45/46/47;2;0;NULL;NULL;0/EUR 0,00;2/EUR 255.645,94;0/EUR 0,00;237/EUR 5.755,00;0/EUR 0,00;16273/EUR 57,60;0/EUR 0,00;346353/EUR 2,68
05.01.1958;6/10/15/21/36/44;8;0;NULL;NULL;0/EUR 0,00;4/EUR 255.645,94;13/EUR 2.780,41;725/EUR 1.409,76;0/EUR 0,00;34396/EUR 30,24;0/EUR 0,00;574144/EUR 1,79
12.01.1958;9/19/22/23/36/37;13;0;NULL;NULL;0/EUR 0,00;5/EUR 214.268,01;0/EUR 0,00;749/EUR 1.430,34;0/EUR 0,00;44731/EUR 23,93;0/EUR 0,00;803267/EUR 1,33
19.01.1958;3/12/14/30/32/34;5;0;NULL;NULL;0/EUR 0,00;7/EUR 155.687,41;0/EUR 0,00;912/EUR 1.194,97;0/EUR 0,00;38692/EUR 28,15;0/EUR 0,00;693716/EUR 1,56
